NAME;TEXT_SHORT;ARTICLE_ID;ORDER_ID;SUPPLIER;PHOTO;SWEIGHT
BL_LBX_ZA_K_500_weiss;LEGRABOX Zarge, Höhe K (128,3 mm), NL=500 mm, links/rechts, für LEGRABOX pure;09547141;770K5002S;Blum;BLUM_770K5002S.jpg;2288.9
BL_LBX_ZA_M_270_weiss;LEGRABOX Zarge, Höhe M (90,3 mm), NL=270 mm, links/rechts, für LEGRABOX pure;08156603;770M2702S;Blum;BLUM_770M2702S.jpg;1080.5
BL_LBX_ZA_M_400_weiss;LEGRABOX Zarge, Höhe M (90,3 mm), NL=400 mm, links/rechts, für LEGRABOX pure;08395424;770M4002S;Blum;BLUM_770M4002S.jpg;1517.3
BL_LBX_ZA_M_500_weiss;LEGRABOX Zarge, Höhe M (90,3 mm), NL=500 mm, links/rechts, für LEGRABOX pure;08505699;770M5002S;Blum;BLUM_770M5002S.jpg;1806.6
BL_LBX_ZA_N_450_weiss;LEGRABOX Zarge, Höhe N (66,3 mm), NL=450 mm, links/rechts, für LEGRABOX pure;09968111;770N4502S;Blum;BLUM_770N4502S.jpg;1389.9
BL_LBX_ZA_N_500_weiss;LEGRABOX Zarge, Höhe N (66,3 mm), NL=500 mm, links/rechts, für LEGRABOX pure;09980005;770N5002S;Blum;BLUM_770N5002S.jpg;1505.6
BL_MOD_MP_D0_exp_02158653;MODUL Montageplatte, 0 mm, Stahl, EXPANDO, HV: Langloch;02158653;194E6100.ED;Blum;BLUM_194E6100_ED.jpg;0
BL_MOD_MP_D0_zS_05615173;MODUL Montageplatte, 0 mm, Zink, Spax-Schrauben, HV: 2-teilig;05615173;195H7100;Blum;BLUM_195H7100.jpg;0
BL_MOD_MP_D3_vorm_06325543;MODUL Montageplatte, 3 mm, Zink, vormontierte Systemschrauben, HV: Langloch;06325543;199.8130;Blum;BLUM_199_8130.jpg;0
BL_MOD_TB_100_zP_04162743;MODUL Standardscharnier 100°, Eckanschlag, Topf: Einpressen;04162743;91M2580;Blum;BLUM_91M2580.jpg;0
BL_MOD_TB_100_zP_05355833;MODUL Standardscharnier 100°, 9,5mm gekröpft, mit Feder, Topf: Einpressen;05355833;91M2680;Blum;BLUM_91M2680.jpg;0
BL_MOD_TB_100_zP_05355913;MODUL Standardscharnier 100°, 18mm gekröpft, mit Feder, Topf: Einpressen;05355913;91M2780;Blum;BLUM_91M2780.jpg;0
BL_MOD_TB_100_zS_04126943;MODUL Standardscharnier 100°, Eckanschlag, Topf: Schrauben;04126943;91M2550;Blum;BLUM_91M2550.jpg;0
BL_MOD_TB_100_zS_04127083;MODUL Standardscharnier 100°, 9,5mm gekröpft, mit Feder, Topf: Schrauben;04127083;91M2650;Blum;BLUM_91M2650.jpg;0
BL_MOD_TB_100_zS_04127163;MODUL Standardscharnier 100°, 18mm gekröpft, mit Feder, Topf: Schrauben;04127163;91M2750;Blum;BLUM_91M2750.jpg;0
BL_MODUL_BLU_STS_95_Topf_Schra;MODUL BLUMOTION Stollenscharnier 95 Topf Schrauben;05619859;99B9550;Blum;BLUM_99B9550.jpg;0
BL_MODUL_Kuehl_Schlep_04717149;MODUL Kühlschrank Schlepptürscharnier 95 Eckanschlag Topf Schrauben;04717149;91K9550;Blum;BLUM_91K9550.jpg;0
BL_MODUL_Kuehl_Schlep_07396950;MODUL Kühlschrank Schlepptürscharnier 95 Eckanschlag Topf Einpressen;07396950;91K9580;Blum;BLUM_91K9580.jpg;0
BL_MODUL_MPL_kre_0_EXP_HV_Lan;MODUL Montageplatte kreuz 0 mm Stahl EXPANDO HV Langloch;02382174;194K6100E;Blum;BLUM_194K6100E.jpg;0
BL_MOV_BM_VA_40kg_NL_400;MOVENTO mit BLUMOTION, Vollauszug für Holzschubkasten, 40 kg, NL=400, für Kupplung;05811452;760H4000B;Blum;BLUM_760H4000B.jpg;0
BL_MOV_BM_VA_40kg_NL_520;MOVENTO mit BLUMOTION, Vollauszug für Holzschubkasten, 40 kg, NL=520, für Kupplung;09277162;760H5200B;Blum;BLUM_760H5200B.jpg;0
BL_MOV_Kupplung_li;MOVENTO Kupplung, mit Seitenverstellung, links;06449983;T51.7601;Blum;BLUM_T51_7601_L.jpg;56.4
BL_MOV_Kupplung_re;MOVENTO Kupplung, mit Seitenverstellung, rechts;06616738;T51.7601;Blum;BLUM_T51_7601.jpg;56.3
BL_MOV_SeiStab_600_VAZ;MOVENTO Seitenstabilisierung NL 600 mm Vollauszug;04693836;ZS7.600MU;Blum;BLUM_ZS7_600MU.jpg;0
BL_POSI_u_Tiefenverst_MOV_Kup;POSISTOP u Tiefenverstellung für MOVENTO Kupplung links rechts;07646995;298.7600;Blum;BLUM_298_7600.jpg;0
BL_Querstabilisierung_07432170;AVENTOS HS Liftsystem, Kreuzstabilisator, rund, Länge:1061 mm;03626183;20Q1061UN;Blum;BLUM_20Q1061U.jpg;262.5
BL_Querstabilisierung_07799390;Querstabilisierung Hochliftklappe, Alu, Länge: 1061 mm;07799390;20Q1061UA;Blum;BLUM_20Q1061UA.jpg;524
BL_Sch_ADK_08975633;Scharnier-Abdeckkappe, Stahl, unbedruckt, 1 Stück;08975633;70.7503;Blum;BLUM_70_7503.jpg;0
BL_SD_Ekabel_8m_07550294;SERVO-DRIVE Elektrokabel, 8 Meter;07550294;Z10K800AE;Blum;BLUM_z10k800ae.jpg;542
BL_SD_Kabelhalter_07283231;SERVO-DRIVE Kabelhalter, Kunststoff;07283231;Z10K0009;Blum;BLUM_z10k0009.jpg;2
BL_SD_Netz_05077817;SERVO-DRIVE Netzgerät, 72 W, DE / EN / FR / IT / NL;05077817;Z10NE020A;Blum;BLUM_Z10NE020A.jpg;0
BL_SD_Netz_09327076;SERVO-DRIVE Netzgeräthalterung, Wandmontage, Kunststoff;09327076;Z10NG120;Blum;BLUM_Z10NG120.jpg;0
BL_SD_Netzkabel_EU_07205784;SERVO-DRIVE Netzkabel, Europa, mit Netzstecker CEE 7/7, 2 Meter;07205784;Z10M200E;Blum;BLUM_z10m200e.jpg;216
BL_SD_VerbKn_Set_wzgl_mont;SERVO DRIVE Verbindungsknoten Set werkzeuglos montierbar;08820285;Z10V100E.01;Blum;BLUM_Z10V100E_01.jpg;0
BL_Winkelkeil_zS_D6_02518373;Winkelkeil, kreuzform, +5° Schraubversion, Distanzstärke: 6 mm;02518373;171A5070;Blum;BLUM_171A5070.jpg;38
Bodenträger_duplo_46642;Duplo, vernickelt;20190;46642;Hettich;BTR_Duplo.jpg;0
Direkta_2_38_19555;Direkta 2 38mm;1443;19555;Hettich;Direkta_2m_Abdeckk_braun.jpg;0
Distanzhalter_20784;Abstandhalter;19828;20784;Hettich;Distanzhalter_Ober_1.jpg;0
Doppelduebel_DU880_79554;Doppeldübel DU880 f. 19er Seiten;7839;79554;Hettich;EF_DU_880_A.jpg;0
Doppelduebel_DU883_79552;Doppeldübel DU883 f. 16er Seiten;7835;79552;Hettich;EF_DU_868.jpg;0
Dübel_DU327_25052;Schraubdübel DU 327;8205;25052;Hettich;EF_DU_265.jpg;0
Easys_electromechanica_9111793;Elektrom. Öffnungssystem Easys;9111793;9111793;Hettich;ta_9111793.jpg;0
Eckdübel_DU860_79580;Eckdübel DU 860;;79580;Hettich;i_000_480.jpg;0
Eckschrank_Drehbeschlag_73507;360° Karussell, verchromt;73507;73507;Hettich;TA_0073509.jpg;0
Einschraubdübel_DU320T_48038;Schraubdübel Exzenter DU 319 T;20173;48038;Hettich;G8_20056_20058_TA.jpg;0
Einsteller_062_637_24_001_LR;Höhenverstellung +25 mm;637.24.001;637.24.001;Hettich;Sockelhohenversteller_Einbohren.jpg;0
Einsteller_062_drehr_L;;;;;;0
Einsteller_062_drehr_R;;;;;;0
Einsteller_080_637_24_002_LR;Höhenverstellung +25 mm;637.24.002;637.24.002;Hettich;Sockelhohenversteller_Einbohren.jpg;0
Einsteller_080_drehr_L;;;;;;0
Einsteller_080_drehr_R;;;;;;0
Einsteller_130_637_24_003_LR;Höhenverstellung +25 mm;637.24.003;637.24.003;Hettich;Sockelhohenversteller_Einbohren.jpg;0
Einsteller_130_drehr_L;;;;;;0
Einsteller_130_drehr_R;;;;;;0
Einsteller_150_637_24_004_LR;Höhenverstellung +25 mm;637.24.004;637.24.004;Hettich;Sockelhohenversteller_Einbohren.jpg;0
Einsteller_150_drehr_L;;;;;;0
Einsteller_150_drehr_R;;;;;;0
Fuehrungsteil_Schnell_7977;Führungsteil für Schnellmontage, rechts;he_set;he_set;Hettich;stb_210.gif;0
Führung_prof_WingLine_105436;Führungsprofil_WingLine 26 / 770 / 780 / 77, 2000 mm, silver;1054036;1054036;Hettich;EF_WL_26_Fuehrungsprofil.jpg;0
Führung_Teil_Schnell_7977_O;Führungsteil für Schnellmontage, rechts;he_set;he_set;Hettich;stb_210.gif;0
Führung_Teil_Schnell_7977_O_L;Führungsteil für Schnellmontage, rechts;he_set;he_set;Hettich;stb_210.gif;0
Führung_Teil_Schnell_7977_O_R;Führungsteil für Schnellmontage, rechts;he_set;he_set;Hettich;stb_210.gif;0
Führungspr_1500_9117535;Laufschine, Easys, 1500 mm;9117535;9117535;Hettich;G4_Comp_EasysProfilset_412_TA.jpg;0
Führungspr_Easys_2000_9117536;Laufschiene,l Easys, 2000 mm;9117536;9117536;Hettich;G4_Comp_EasysProfilset_412_TA.jpg;0
Führungspr_oben_3000_9080208;Laufprofil zur Montage auf dem Oberboden, 3000mm, silber;29261;9080208;Hettich;F20_010233.jpg;0
Führungspr_oben_6000_9080207;Laufprofil zur Montage auf dem Oberboden, 6000mm, silber;9080207;9080207;Hettich;F20_010233.jpg;0
Führungspr_STB_35_bro_46790;STB 35 Führungsprofil, Braun, 3500 mm;46790;46790;Hettich;STB_174.gif;0
Führungspr_STB_35_pin_46791;STB 35 Führungsprofil, Kieferoptik, 3500 mm;46791;46791;Hettich;STB_174b.gif;0
Führungspr_STB11_L2000_9136597;Führungsprofil_STB11 L2000 -2 mm E6/EV1;9136597;9136597;Hettich;dummy.jpg;0
Führungspr_STB11_L2500_9136598;STB 11 Führungsprofil, 2500mm;9136598;9136598;Hettich;dummy.jpg;0
Führungspr_STB11_L6000_1078268;Führungsprofil_STB11 L6000 +20 mm E6/EV1;1078268;1078268;Hettich;dummy.jpg;0
Führungspr_vorne_3000_71111;Laufschiene, TopLinie L, zur Montage am vorderen Oberboden;11745;71111;Hettich;EF_TopL22_Laufpr_silber_TA.jpg;0
Führungspr_vorne_3000_9131055;Laufschiene zum montieren auf vorderem Oberboden;9131055;9131055;Hettich;EF_TopL_laufpr_silber_TA.jpg;0
Führungspr_vorne_6000_45118;Laufprofil zur Montage vor dem Oberboden, 6000mm, silber;1938;45118;Hettich;EF_TopL22_Laufpr_silber_TA.jpg;0
Führungsprofil_STB_11_46419;STB 11 Führungsprofil, 6000 mm;1966;46419;Hettich;TL50_Pers_STB11.jpg;0
Führungsprofil_STB_11_71117;STB 11 Führungsprofil, 3000 mm;11750;71117;Hettich;TL50_Pers_STB11.jpg;0
Führungsprofil_STB_12_46420;STB 12 Führungsprofil, 6000 mm;46420;46420;Hettich;TL50_Pers_STB12.jpg;0
Führungsprofil_STB_12_71116;STB 12 Führungsprofil, 3000 mm;71116;71116;Hettich;TL50_Pers_STB12.jpg;0
Führungsprofil_STB_15_45201;STB 15 Führungsprofil, 6000 mm;45201;45201;Hettich;TL50_Pers_STB15.jpg;0
Führungsprofil_STB_15_71115;STB 15 Führungsprofil, 3000 mm;71115;71115;Hettich;TL50_Pers_STB15.jpg;0
Führungsprofil_STB_35_46789;STB 35 Führungsprofil, Weiß, 3500 mm;46789;46789;Hettich;STB_174a.gif;0
Glasbodenträger_5_79709;Glasbodenträger, 5mm;7928;79709;Hettich;EF_Steckbodentr_f_Glasb.jpg;0
Gleiter_61854;Universalverbinder zum Anschrauben;3433;61854;Hettich;EF_Gleiter_z_Anschrauben2.jpg;0
GS_ADK_GEH_TIO;Tiomos Abdeckkappe Gehäuse;F072135503540;F072135503;Grass;GS_F072135503.jpg;0
GS_ADK_TIO_STA;Tiomos Abdeckkappe Stahl;F072135500547;F072135500;Grass;GS_F072135500.jpg;0
GS_Bef_F8_Inn_H90_IAZ_H90_Ice;Befestigungsset für F8 Innenblende H90 für Innenauszug H90, Ice;F102109511517;F102109511;Grass;GS_F102109511.jpg;
GS_BT_H8_vern;Bodenträger, Höhe 8mm, vernickelt;517.206.73.9915;F069073463;Grass;GS_F069073463.jpg;0
GS_DyPro_Tip_VA_270_40kg;Dynapro Vollauszug Tipmatic NL270 40kg;F130117459204;F130117459;Grass;GS_F130117459204.jpg;
GS_DyPro_Tip_VA_500_40kg;Dynapro Vollauszug Tipmatic NL500 40kg;F130117467204;F130117467;Grass;GS_F130117467204.jpg;
GS_Eckbolz_DB_10mm;Eckbolzen zur Befestigung mit Dübel 10mm;43024-42;F148043024;Grass;GS_F148043024.jpg;0
GS_Eckbolz_DB_8mm;Eckbolzen zur Befestigung mit Dübel 8mm;44748-42;F148044748;Grass;GS_F148044748.jpg;0
GS_Eco_KMP_TIO_H35_LR37_vorEur;Eco Kreuz Mtg-Platte Tiomos, H 35, vorm. Euro, LR 37;F058139739217;F058139739;Grass;GS_F058139739.jpg;0
GS_EHAK_zE_50_H90;clip on Haken zum Einpressen in 50, Höhe 90/122mm;21153-42;F102021153;Grass;GS_F102021153.jpg;0
GS_EHAK_zE_H63;clip on Haken zum Einpressen in, Höhe 63mm;38331-42;F102038331;Grass;GS_F102038331.jpg;0
GS_Exzenterverb_14;Exzenterverbinder, Plattenstärke 14-16mm;43000-42;F148043000;Grass;GS_F148043000.jpg;0
GS_Exzenterverb_17;Exzenterverbinder, Plattenstärke 17-20mm;43007-42;F148043007;Grass;GS_F148043007.jpg;0
GS_F8_Inn_H90_ISK_H_F102105357;F8 Innenblende H90 für Innenschubkasten H90, L1160, Ice;F102105357211;F102105357;Grass;GS_F102101357.jpg;
GS_FBT_zS_Euroschr;Fachbodenträger zum Anschrauben m. Euroschrauben;43036-42;F148043036;Grass;GS_F148043036.jpg;0
GS_KMP_TIO_H00_LR37;1D Kreuz Mtg-Platte Tiomos, H 00, LR 37;F058139746217;F058139746;Grass;GS_F058139746.jpg;0
GS_KSF_DB_10mm;Kunststoffdübel 10mm (für 43024);83050-42;F145083050;Grass;GS_F145083050.jpg;0
GS_KSF_DB_8mm;Kunststoffdübel 8mm (für 44748);85142-42;F071085142;Grass;GS_F071085142.jpg;0
GS_KSF_GEH_zE;Kunststoffgehäuse zum Eindrücken;43056-42;F148043056;Grass;GS_F148043056.jpg;0
GS_KV_F20_2B;Kinvaro F-20 Faltklappenbeschlag, Typ 2B, mit einstellbarer Schließdämpfung;F152145237201;F152145237;Grass;GS_F152145237.jpg;0
GS_KV_F20_3B;Kinvaro F-20 Faltklappenbeschlag, Typ 3B, mit einstellbarer Schließdämpfung;F152145238201;F152145238;Grass;GS_F152145238.jpg;0
GS_KV_F20_3C;Kinvaro F-20 Faltklappenbeschlag, Typ 3C, mit einstellbarer Schließdämpfung;F152145239201;F152145239;Grass;GS_F152145239.jpg;0
GS_KV_F20_4B;Kinvaro F-20 Faltklappenbeschlag, Typ 4B, mit einstellbarer Schließdämpfung;F152145240201;F152145240;Grass;GS_F152145240.jpg;0
GS_KV_F20_4C;Kinvaro F-20 Faltklappenbeschlag, Typ 4C, mit einstellbarer Schließdämpfung;F152145241201;F152145241;Grass;GS_F152145241.jpg;0
GS_KV_F20_5B;Kinvaro F-20 Faltklappenbeschlag, Typ 5B, mit einstellbarer Schließdämpfung;F152145242201;F152145242;Grass;GS_F152145242.jpg;0
GS_KV_F20_5C;Kinvaro F-20 Faltklappenbeschlag, Typ 5C, mit einstellbarer Schließdämpfung;F152145243201;F152145243;Grass;GS_F152145243.jpg;0
GS_KV_F20_6C;Kinvaro F-20 Faltklappenbeschlag, Typ 6C, mit einstellbarer Schließdämpfung;F152145244201;F152145244;Grass;GS_F152145244.jpg;0
GS_KV_F20_6D;Kinvaro F-20 Faltklappenbeschlag, Typ 6D, mit einstellbarer Schließdämpfung;F152145245201;F152145245;Grass;GS_F152145245.jpg;0
GS_KV_F20_7C;Kinvaro F-20 Faltklappenbeschlag, Typ 7C, mit einstellbarer Schließdämpfung;F152145246201;F152145246;Grass;GS_F152145246.jpg;0
GS_KV_F20_7D;Kinvaro F-20 Faltklappenbeschlag, Typ 7D, mit einstellbarer Schließdämpfung;F152145247201;F152145247;Grass;GS_F152145247.jpg;0
GS_KV_F20_ALRA;Kinvaro F-20 Aluminiumrahmenadapter, für 19mm Aluminiumrahmen, Auflage 13 - 17mm;F152145054502;F152145054;Grass;GS_F152145054.jpg;0
GS_KV_F20_SET01;Verbindungsscharnier für F-20;grass_setverbinder_000;F1521452xx;Grass;GS_F1521452xx.jpg;0
GS_KV_L80_1A;Kinvaro L-80 Klappenliftbeschlag, Typ 1A, mit einstellbarer Schließdämpfung;F152145248201;F152145248;Grass;GS_F152145248.jpg;0
GS_KV_L80_2A;Kinvaro L-80 Klappenliftbeschlag, Typ 2A, mit einstellbarer Schließdämpfung;F152147440201;F152147440;Grass;GS_F152147440.jpg;0
GS_KV_L80_3A;Kinvaro L-80 Klappenliftbeschlag, Typ 3A, mit einstellbarer Schließdämpfung;F152147441201;F152147441;Grass;GS_F152147441.jpg;0
GS_KV_L80_4A;Kinvaro L-80 Klappenliftbeschlag, Typ 4A, mit einstellbarer Schließdämpfung;F152147442201;F152147442;Grass;GS_F152147442.jpg;0
GS_KV_L80_5A;Kinvaro L-80 Klappenliftbeschlag, Typ 5A, mit einstellbarer Schließdämpfung;F152147443201;F152147443;Grass;GS_F152147443.jpg;0
GS_KV_S35_L80_ALRA;Kinvaro S-35 / L-80 Aluminiumrahmenadapter, für 19mm Aluminiumrahmen, Auflage 13 - 17mm;F152145055502;F152145055;Grass;GS_F152145055.jpg;0
GS_KV_T71_T76_ALRA;Kinvaro T-71 / T-76 Aluminiumrahmenadapter, für 19mm Aluminiumrahmen, Auflage 13 - 17mm;F151145226101;F151145226;Grass;GS_F151145226.jpg;0
GS_KV_T76_Fed_std_Holz;Kinvaro T-76 Drehklappenbeschlag, Feder standard, Holzanbindung, mit 3D-Verstellung der Front und mit einstellbarer Schließdämpfung;F151000004201;F151000004;Grass;GS_F151000004.jpg;0
GS_NP_Sca_ZA_H_122__F100103252;Nova Pro Scala Zargen, Höhe 122 mm, Nennlänge 400 mm, Ice;F100103252201;F100103252;Grass;GS_F100103252.jpg;
GS_NP_Sca_ZA_H_122__F100103258;Nova Pro Scala Zargen, Höhe 122 mm, Nennlänge 500 mm, Ice;F100103258201;F100103258;Grass;GS_F100103258.jpg;
GS_NP_Sca_ZA_H_63mm_F100103036;Nova Pro Scala Zargen, Höhe 63mm, Nennlänge 400 mm, Ice;F100103036201;F100103036;Grass;GS_F100103036.jpg;
GS_NP_Sca_ZA_H_63mm_F100103042;Nova Pro Scala Zargen, Höhe 63mm, Nennlänge 500 mm, Ice;F100103042201;F100103042;Grass;GS_F100103042.jpg;
GS_NP_Sca_ZA_H_90_N_F100103135;Nova Pro Scala Zargen, Höhe 90 mm, Nennlänge 270 mm, Ice;F100103135201;F100103135;Grass;GS_F100103135.jpg;
GS_NP_Sca_ZA_H_90_N_F100103144;Nova Pro Scala Zargen, Höhe 90 mm, Nennlänge 400 mm, Ice;F100103144201;F100103144;Grass;GS_F100103144.jpg;
GS_NP_Sca_ZA_H_90_N_F100103150;Nova Pro Scala Zargen, Höhe 90 mm, Nennlänge 500 mm, Ice;F100103150201;F100103150;Grass;GS_F100103150.jpg;
GS_NP_ScaVAZ_SC_40__F101108261;Nova Pro Vollauszug Soft-Close, 40 kg, Nennlänge 270 mm, S16 / S19;F101108261507;F101108261;Grass;GS_F101108261.jpg;
GS_NP_ScaVAZ_SC_40__F101108270;Nova Pro Vollauszug Soft-Close, 40 kg, Nennlänge 400 mm, S16 / S19;F101108270507;F101108270;Grass;GS_F101108270.jpg;
GS_NP_ScaVAZ_SC_40__F101108276;Nova Pro Vollauszug Soft-Close, 40 kg, Nennlänge 500 mm, S16 / S19;F101108276507;F101108276;Grass;GS_F101108276.jpg;
GS_OeffWiBeg_TIO_85;Öffnungswinkelbegrenzer, Tiomos, 85°;F072135751540;F072135751;Grass;GS_F072135751.jpg;0
GS_SH_Schiene_Typ3;Aufhängeschiene für Schrankaufhänger, Typ 3, für SH-25 und SH-40;F155145209;F155145209;Grass;GS_F155145209.jpg;0
GS_SH25_weiß;Schrankaufhänger SH-25, sichtbar, Tragkraft bis zu 200 kg pro Oberschrank nach DIN 68840;F155000003;F155000003;Grass;GS_F155000003.jpg;0
GS_SH40_silber;Schrankaufhänger SH-40, sichtbar, Tragkraft bis zu 130 kg pro Oberschrank nach DIN 68840;F155145203;F155145203;Grass;GS_F155145203.jpg;0
GS_SH6301_weiß;Schrankaufhänger SH-6301, unsichtbar, Tragkraft bis zu 130 kg pro Oberschrank nach DIN 68840;F155145206;F155145206;Grass;GS_F155145206.jpg;0
GS_SHN_TIO_CLI_mD_120_e_DB_45;Scharnier Tiomos Click-on mit Dämpfung 120°, einliegend, Dübel, 45/9,5;F028138554217;F028138554;Grass;GS_F028138554.jpg;0
GS_SHN_TIO_CLI_oD_120_ein_45_9;Scharnier Tiomos Click-on ohne Dämpfung 120°, einliegend, 45/9,5;F045138488217;F045138488;Grass;GS_F045138488.jpg;0
GS_SHN_TIO_CLI_oZ_110_auf_45;Scharnier Tiomos Click-on ohne Zuhaltung 110°, aufliegend, 45/9,5;F046138580217;F046138580;Grass;GS_F046138580.jpg;0
GS_SHN_TIO_CLI_oZ_110_auf_48_A;Scharnier Tiomos Click-on ohne Zuhaltung 110°, AL, aufliegend;F046138246213;F046138246;Grass;GS_F046138246.jpg;0
GS_SHN_TIO_CLI_oZ_110_hau_45;Scharnier Tiomos Click-on ohne Zuhaltung 110°, halb aufliegend, 45/9,5;F046138581217;F046138581;Grass;GS_F046138581.jpg;0
GS_SHN_TIO_CLI_oZ_110_hau_48_A;Scharnier Tiomos Click-on ohne Zuhaltung 110°, AL, aufliegend;F046138247213;F046138247;Grass;GS_F046138247.jpg;0
GS_SHN_TIO_CLI_oZ_110_vau_45;Scharnier Tiomos Click-on ohne Zuhaltung 110°, voll aufliegend, 45/9,5;F046138579217;F046138579;Grass;GS_F046138579.jpg;0
GS_SHN_TIO_CLI_oZ_110_vau_48_A;Scharnier Tiomos Click-on ohne Zuhaltung 110°, AL, voll aufliegend;F046138245213;F046138245;Grass;GS_F046138245.jpg;0
GS_SHN_TIO_CLI_oZ_160_auf_45_9;Scharnier Tiomos Click-on ohne Zuhaltung 160°, aufliegend, 45/9,5;F046138622213;F046138622;Grass;GS_F046138622.jpg;0
GS_SHN_TIO_CLI_oZ_160_hau_45_9;Scharnier Tiomos Click-on ohne Zuhaltung 160°, halb aufliegend, 45/9,5;F046138623213;F046138623;Grass;GS_F046138623.jpg;0
GS_SHN_TIO_CLI_oZ_160_vau_45_9;Scharnier Tiomos Click-on ohne Zuhaltung 160°, voll aufliegend, 45/9,5;F046138621213;F046138621;Grass;GS_F046138621.jpg;0
GS_SOR_Set_300_ed;Anschraubreling Set NL300 Dynapro, Dynamoov, Dynamic NT in Edelstahloptik;F092077091513;F092077091;Grass;GS_F092077091.jpg;0
GS_SOR_Set_500_ed;Anschraubreling Set NL500 Dynapro, Dynamoov, Dynamic NT in Edelstahloptik;F092075944513;F092075944;Grass;GS_F092075944.jpg;0
GS_Spreizst_KSF_GEH;Spreizstift für Kunststoffgehäuse;43053-42;F148043053;Grass;GS_F148043053.jpg;0
GS_TAB_Halt_hi_Set;Tablarhalter hinten Set Dynapro/Dynamoov;F134101305533;F134101305;Grass;GS_F134101305.jpg;0
HA_Euro_Cargo_60;Auszüge für Euro Cargo Abfallbehälter für 600mm Schrank;502.73.943;502.73.943;Häfele;Hafele_Cargo_Slides_50273943.JPG;0
HA_Euro_Cargo_60_Bin;Abfallbehälter für Euro Cargo, vier Kunstoffeimer, Fassungsvermögen 87 L;;;Häfele;Hafele_Euro_Cargo_50273943.jpg;0
HA_Euro_Cargo_62;Auszüge für Euro Cargo Abfallbehälter für 600mm Schrank;502.73.943;502.73.943;Häfele;Hafele_Cargo_Slides_50273943.JPG;0
HA_Euro_Cargo_62_Bin;Abfallbehälter für Euro Cargo, vier Kunstoffeimer, Fassungsvermögen 87 L;;;Häfele;Hafele_Euro_Cargo_50273943.jpg;0
ha_WTC_26287041;Arbeitsplattenverbinder 68.5mm;26287041;26287041;Häfele;HA_262_87_041_42.jpg;0
ha_WTC_26287042;Arbeitsplattenverbinder 154.5mm;26287042;26287042;Häfele;HA_262_87_041_42.jpg;0
ha_WTC_26296211;Arbeitsplattenverbinder 65mm;26296211;26296211;Häfele;HA_26296211_20.jpg;0
ha_WTC_26296220;Arbeitsplattenverbinder 150mm;26296220;26296220;Häfele;HA_26296211_20.jpg;0
Hale_1140_Ss_9070751;Stangengriff Hale Lochabstand A 2x540 mm, Edelstahloptik;9070751;9070751;Hettich;p_9070750.jpg;0
Hale_128_Ss_9070750;Stangengriff Hale Lochabstand A 128 mm, Edelstahloptik;10043;9070750;Hettich;p_9070750.jpg;0
Hale_160_Ss_9070796;Stangengriff Hale Lochabstand A 160 mm, Edelstahloptik;13144;9070796;Hettich;p_9070750.jpg;0
Hale_352_Ss_9070758;Stangengriff Hale Lochabstand A 352  mm, Edelstahloptik;13156;9070758;Hettich;p_9070758.jpg;0
Hale_96_Ss_9070674;Stangengriff Hale Lochabstand A 96 mm, Edelstahloptik;13139;9070674;Hettich;p_9070750.jpg;0
Halterung_oben_70644_2;Frontwinkel 90°;706444;706444;Hettich;;0
HE_Amari_500_600_9132916;Amari Hosenhalter;9132916;9132916;Hettich;HE_Amari_9132916.jpg;0
HE_Amari_600_700_9132917;Amari Hosenhalter;9132917;9132917;Hettich;HE_Amari_9132916.jpg;0
HE_Amari_700_800_9132918;Amari Hosenhalter;9132918;9132918;Hettich;HE_Amari_9132916.jpg;0
HE_Amari_800_900_9132919;Amari Hosenhalter;9132919;9132919;Hettich;HE_Amari_9132916.jpg;0
HE_Arena_L_450_Ant;Arena Regal, 450mm Wange, Anthrazit beschichtet;9207583;9207583;Hettich;TA_0040212_L.jpg;0
HE_Arena_L_450_Cha;Arena Regal, 450mm Wangel, Champagner beschichtet;9207590;9207590;Hettich;TA_0040212_L.jpg;0
HE_Arena_L_450_Chr;Arena Regal, 450mm Wange, verchromt;9136151;9136151;Hettich;TA_0040212_L.jpg;0
HE_Arena_L_450_ChrCl;Arena Regal, 450mm Wange, klassich verchromt;9136157;9136157;Hettich;TA_0040212_L.jpg;0
HE_Arena_L_450_SilCl;Arena Regal, 450mm Wange, klassich versilbert;9136174;9136174;Hettich;TA_0040212_L.jpg;0
HE_Arena_L_500_Ant;Arena Regal, 500mm Wange, Anthrazit überzogen;9207585;9207585;Hettich;TA_0040212_L.jpg;0
HE_Arena_L_500_Cha;Arena Regal, 500mm panel, Champagner beschichtet;9207592;9207592;Hettich;TA_0040212_L.jpg;0
HE_Arena_L_500_Chr;Arena Regal, 500mm Wange, verchromt;9136153;9136153;Hettich;TA_0040212_L.jpg;0
HE_Arena_L_500_ChrCl;Arena Regal, 500mm Wange, klassisch verchromt;9136159;9136159;Hettich;TA_0040212_L.jpg;0
HE_Arena_L_500_SilCl;Arena Regal, 500mm Wangel, klassich versilbert;9136176;9136176;Hettich;TA_0040212_L.jpg;0
HE_Arena_L_600_Ant;Arena Regal, 600mm Wange, Anthrazit beschichtet;9207587;9207587;Hettich;TA_0040212_L.jpg;0
HE_Arena_L_600_Cha;Arena Regal, 600mm Wange, champagner beschichtet;9207594;9207594;Hettich;TA_0040212_L.jpg;0
